name,comment
나,설치 개오래걸림.이거 설치하시려면 적어도 10분은 기다려야됨요
나,알림창에 새로운 글을 모두 읽었는데 사라지지 않아요~~ 알링창으로 들어가면 사라지는데 어플실행해서 새로운 글 읽으면 알림창에 계속 있어요 개선이 안되고 있어요.
나,친구추가 기능이 왜 없어진겁니까. 다들 불편해 하는데 본사에 무슨 일 때문에 막았는지 전화 해도 됩니까. 궁금합니다.
나,왜 바로바로 안 깔리는 거죠? 급한데 안 깔리니까 답답하네요
나,CS 안하겠다 이거지? 개선될때까지 쓴다 내가!! 당장 대화창 글자 다시 작게 하라고!!! 안되면 롤백을 하등가!!!
나,한번 탈퇴하면 재가입이 안됨.. 최악임..
나,음성 통화 수신 화면이 안뜸. 답변은 언제나 체크중이라고 하며 케쉬삭제하라는 되도 않는 답변만 옴
나,업뎃한다고 계정이 사라지네요ㅋㅋㅋㅋㅋ 계정복구좀 부탁드려요
나,문자가 왜 오늘 안보내지죠? 아침까진 되었는데 ㅡㅡ혹시 어제 업데이트해서 그런건가? 기존대화 메세지 전부 사라진것도 모자라서 이젠 문자도 전송이 안되는건가요?
나,너무안 떠요
나,아니로그인할려면오류나고진짜 답변도안해주네요그럼왜이런걸안고쳐요
나,"폰을 바꾸고, 자동으로 설치가 안되어있어서 뒤늦게 설치했는데, 이전폰에서 비번을 받아오라고 함. 근데 이전폰은 이미 공장초기화 한 상태임. 결국 라인속 데이터랑 연락처 다 날림. 한심하다 네이버"
나,친추가 왜 안되죠 친추하려면 정상적으로 처리하지 못했습니다가 뭐죠
나,이거왜 로그인기능안돼냐 일시적으로 사용할수없다고뜨네
나,이게 어케 4.1이냐 다 1점밖에없고 실제로 앱수준도 1점이구만
나,설치하는데 하루종일 걸림ㅋㅋ
나,렉이 너무 심해서 연인하고 대화 불가능임...다른 앱은 다 멀쩡한데 라인만 들어오면 렉 오짐;; 쓰레기 어플
나,알람이 지멋대로 제대로왓다가 왓는데도 알람안울려서 확인하면 메세지뜨고 업데이트할거면 이런기본적인거부터 고치시길
나,최악의앱
나,전화소리가 갑자기 왜이렇게 커졌을까요ㅠㅠ 그리고 블루투스 이어폰 사용시 볼륨 조절이 안돼요..
나,갑자기 왜 구글연동이 안되죠?
나,전화번호를잘못입력했습니다 확인후다시입력해주세요
나,저여친하고예기하고자려하는데여친이나가져서요.ㅠㅠㅠㅠ이버그수정해주세요.ㅠㅠㅠ
나,이거 저장기간 지난동영상 같은거 복구 안돼나여?
나,"글자 크기를 예전으로 돌려주세요,,, 설정에서 크기를 키우면 다른앱들은 글자크기가 커지는데 라인은 최대로 키워도 쥐며느리 똥보다 작음,,, 생각좀 하고 업뎃 좀 해주세요 젭알!"
나,개발자에게 메일 보냈더니 가지도 않는 메일 주소는 왜 적어둔 겁니까 대체... 메신져가 소통이 아니라 불통이네요... ________________________________________________ 라인어플을 설치하고 인증번호를 받으니  같은 핸드폰 번호의 기존 계정이 있어서 비번을 입력하게 되어 있는데 기억이 나지 않아서 비밀번호 찾기를 누르니 등록된 이메일 계정으로 비번설정 메일을 보내준다고 나오는데 메일은 오지 않습니다. 또 다른 방법으로 이전하는 방식을 써보니 등록된 메일이 없다고 나옮니다 라인은 비번 잃어버리고 등록한 메일이 없거나 잊어버리면 기존 번호로 두 번 다시는 사용 못하는 메신져 인지요? 비번을 모르니 기존번호 계정을 탈퇴 할 수도 없고 답답하네요 제 폰 번호를 바꾸지 않는 이상 사용 못하는 건가요? 라인 홈피에는 뭐 질문도 못하게 되어있고요 회신 좀 부탁합니다
나,알림이 3시간뒤에 옵니다
나,가입이 안 돼요 인증번호도 안되고 페북으로도 안 돼요
나,"아니 정도가 지나치시네요 ㅋㅋㅋㅋㅋ 앱으로 갑질 받나 싶을 정도로 라인 측은 무성의에 되는 대로가 선두인 듯. 앱을 쓰라고 만들어 놓고서, 업데이트는 시도 때도 없이 하는데 죄다 다른 앱 따라하면서 사람들 피드백은 1도 안 받고 나아지는 거는 하나도 없으면서 뭐 엄청난 거 업데이트 해둔 것처럼... 예; 잘 봤고요. 대화방 글씨 크기도 정도가 없고, 대화창 밀어서 답도 안 되는데 아이폰 맞춰서 안드로이드 시스템에 껴맞춰 놓고요. 친구 신청 기능 없애놓고 친구 신청 받으면 알림 설정 상태 기능도 안 없애는 무책임한 라인 측은 어떻게 하시려나요. 사람들 피드백을 받든, 일 할 거면 제대로 하시든, 이도 저도 싫으면 그냥 앱 터뜨리세요; 대책이 없네."
나,설치해서 휴대폰 인증 받으려는데 일시적으로 중지됐다고 뜨네요....이거 뭐 어떻게 해야하나요?
나,전화번호 인증이 계속 안됨
나,"폰트 크기를 폰 설정과 연동되게 바꿨으면 1:1 연동이 되게 해야지 라인 혼자 글자 크기가 코딱지만하게 작게 나오네요. 앱에서 폰트 크기 설정을 할 수 있도록 되돌리든가 똑바로 1:1 대응되도록 만들든가 해야 하는데, 예산을 대체 어디다 갖다 부은 걸까요. 0.00001점이 없어서 별 하나 던지고 갑니다."
나,아니 장난하세요? 예전 계정으로 하려면 기존 기기로 인증을 해야한다고요? 4년 전인가 3년 전에 만든건데 어떻게 예전 기기로 하라는거에요? 지금이면 그 기기 이미 팔았는데 진짜 무책임하시네요
나,비번찾기 진짜 어려우네요. ㅋㅋㅋ 사용하지 말라는건가???
나,알림확인해도 계속옴 알림 늦음 걍 카톡써요
나,라인 업데이트 이후 검색기능이 안되네요. 블루투스 기능하고도 충돌이 있는듯 하고요. 수정좀 해주세요
나,핸드폰이 망가져서 같은 핸드폰으로 다시 바꾸었는데 데이터 동기화가 다되면 오류가 발생했다고만 뜨는데 이거 뭡니까 좀 고쳐주세요 빨리
나,왜 메세지가 안 보내지죠?
나,전화번호를잘못입력했습니다 확인후다시입력해주세요
나,"비번 까먹어서 재설정 했는데 로긴 안됨ㅎ 재설정 메일만 다섯번 받았고, 혹시 이 메일이 아니었나 싶어서 다른 메일 써봤는데 거긴 아예 안오고... 그럼 처음 썼던게 맞는건데 비번 재설정해서 바꿔놓으면 그거 아니라고 고르인 안되고... 문의는 어따 넣는건지도 모르겠고..."
나,업뎃 후 검색이 안됩니다. 오늘이고 어제고 방금전에 쓴거마저 검색이 안되요. 업데이트 취소해주시던지 검색 다시 가능하게 고쳐주세요. 빨리요 . 급해요 .
나,라인 번호 인증오류 뜨네요 해결좀
나,왜 계속 알림이 안 뜨ㅛ죠?
나,알림이 안오네요. 라인에 들어가야 그제야 알림이 와요. 라인을 실행하지 않으면 알림이 안와요
나,전 처럼 친구추가 가 없어서 너무 불편함.
나,와이파이로는 대화가 되는데 데이터를 키고 대화를 할려고하면 안돼요 안보내져요 알림도 안오고 좀 고쳐주세요.
나,저 진짜 깜짝 놀랐어요 왜냐하면 로그인 한 후 30분간 유효 라고 하잖아요 좀 고쳐주세요
나,쓰레기 동영상 전송 불가
나,최근대화내용이검색이안되요
나,채팅안된다고 안고치나? 관리안하나?
나,핸드폰을 바꿔서 다른 핸드폰으로 로그인을 하려고 비밀번호를 쳤는데 비밀번호가 틀렸다고 해서 다시 새 비밀번호 발급 후 다시 비밀번호를입력을 했는데 계속 비밀번호 틀렸다고 뜨네요 빠른 답변 해주세요
나,특정 상황에서 메시지를 확인해도 알림창에서 사라지지 않는 현상이 나타나고 있음
나,검색도 안되고 챗도 안됨 나만그런가
나,지우고 재설치해도 공식버전으로 재설치 하라고 계속 뜨는데 뭐가 문젠가요?폰기기변경하고 이런문제가 있네요 답변좀 주세요
나,업댓후 대화 내용삭제 왜이리 힘달어진거냐 ..원래대로 좀 건들지좀마라
나,앱이자꾸 끈기고 계정을 날려버렸어요! 깔지마세요! 별하나주기도 아깝네.
나,뭐라고 해야하지
나,시간차로 오는 톡이 요즘 시대에 어딨음 ? 상대방이 3시 반에 보낸 톡이 알림도 안 울리다가 5시 쯤에 라인 들어가니까 알림 울리면서 왜 뜨는거임 ? 개선 좀 ㅡㅡ
나,안드로이드 폰 친구추가 기능 없앤 이유가 뭐죠? 업데이트는 더욱 편리한 사용을 위한 것이 아닌가요? 라인에서 업데이트 할 때마다 불편함만 더 커지는 것 같네요. 이번 업데이트는 더 더욱이요. 친구 추가 기능 다시 복구시켜주세요. 그리고 화질도 개선해주세요. 라인에만 올리면 화질이 다 깨져요
나,메일로 비밀번호 변경 안내 해준다해도 가입한 메일이 아니라 하고 비밀번호와 가입시 이메일을 모르면 절대 다시 비밀번호를 찾을 수 없는 구조인가요. 비밀번호를 재설정하는 방법이 제한적이고 그조차도 메일을 모르면 변경 할 수 없는 매우 구식이네요. 그게 아니라면 모바일 이용시 비밀번호 변경에 대한 설명과 안내가 부족한거 같아요.
나,"알림 이 자꾸 30분에서 1시간이상 늦게 들어오는거 해결 좀 해주세요. 대화가 안돼요. 리뷰보니 고질병 같은데 해결할 생각은 있으신가요? 몇년 전 카톡 대란 때 넘어와서 잘 사용중이었는데, 그나마 없는 국내이용자 차별하는 거 넘 서운하네요."
나,라인 잘 쓰고있다가 제가 쓰던 전폰 화면이 나가고나서 새폰사서 전번은 그대로고 복구를 하려고하는데 전번입력하고 비밀번호를 까먹어서 이메일로 보내진다해서 기다리고있었는데 시간이 지나도지나도 메일이 안오고 회원가입도 못하고 로그인도 못 하는상황이에요. 그래서 결국은 지웠는데 지우기전 이메일 입력할때 많은이메일 다 입력했는데도 메일이 안 오더라고요. 왜 이런거죠?? 전폰에선 잘 됬는데 왜 갑자기 안되는건지 모르겠네요.
나,일본에서 살다 들어왔는데 로그인 하려니 계정삭제됨 하 진짜...ㅋㅋㅋㅋㅋ
나,살려주세요...갤럭시 유저인데 .업데이트하고난뒤로 프로필 꾸미기나 뭐할때 위에 아이콘이 너무 올라가있어서 누르질 못해요... 위에 아이콘 누르는데 상단바가 내려와요...
나,제 메세지가 늦게 간대요 상대방한테.. 상대방이 보낸 메세지도 전송 안된다하구요 이러다 썸 깨지면 어떻게 하실거에요
나,인증 기능을 일시적으로 사용할 수 없습니다 잠시후 다시 시도해 주세요 이러는데 한 3개월간 안되네요 ㅎㅎ;;
나,단어 검색이 안되고 있습니다
나,"옛날폰이리 안드로이드 4.4쓰는데 프사,영통,라이브, 심지어 이모티콘도 안보임.ㅠ"
나,설명안해도 다른 댓글보면 알꺼에요~~ 심각하네요
나,계속 에러가 나는데 재설치도 계속 60%에서 멈춰있어요. 폰을 다시 키고 켜도 그렇습니다.
나,라인통화로 일본여자친구와 통화를 하는데 하울링이 많이 생겨요. 5G라서 그런가싶어 LTE모드로 바꾸고 또 와이파이로 바꿔서 전화해도 전부 하울링이 생깁니다. 업뎃이후 갑자기 그래요. 고쳐줘요
나,전화번호 인증지안돼요 별1주기도 아깝내요..
나,친.구.추.가.기.능 빨리 만들라고요;; 팔로우 그딴건 또 뭐임?
나,먹통이네..라인 망했나? 왜이럼?
나,아니 앱이 이따구야 핸드폰 정말 박살 나서 화면 자체를 볼 수가 없는데 기존 폰으로 간다고? 어이가 없네
나,잘 쓰다가 어느날부터 알림도 안오고 어플 자체가 뭔가 버벅거리네요.. 다른 앱들 잘 되는 거 보니까 라인 어플 내에 뭔가 기술적 결함이 있는 거 같아요.
나,라인친구인데 사진볼려니 라인친구만 볼수있다고 나오네요;;이건 뭔경우인지...쌈날뻔했어요
나,왜 계속 처음엔 페북이랑 똑같이 하더니 이번 업뎃은 카톡이랑 똑같네요 취미가 베끼는 건가 ㅋㅋㅋ
나,업데이트를왜케자주하나여? 지겨워서증말ㅡㅡ
나,아니 로그인을 했는데 로그인이 안됨
나,라인배사좀바꿀수잇게해주세요
나,예전에 가입했다가 지우고 안썼는데..급히 쓸일이 있어 앱을 깔고 로긴이 안되어서 피씨에서 비번찾기하고 변경해서 로긴하려는데 여섯자리 번호를 모바일 라인을 실행하고 기재하라는데 모바일 라인에는 뭘로 가입할래? 뭘로 로긴할래만 나오고 여기서 바로전에 피씨에서 비번변경한 비번을 입력해도 로긴은 안되고 ..도대체 시스템을 왜 이렇게 만들어놓은건지..모든 톡이나 앱을 다 쓰지만 ..이리도 난감하고 어려운 건 첨이네요 전화로 물어볼 고객센타도 없고 딱 적합한 참조할만한 Q&A도 없고 어떡해야하나요? 제 이메일로 안내라도 좀 주시면 좋으련만 ㅜㅜ
나,미세지 전달이 안돼서 앱 삭제 후 재설치해서 로그인 하려는데 번호 인증이 안되고 이메일 로그인도 안되고... 사용할수가없네요
나,라인 업데이트 안됨 . 실망
나,검색이안돼요 업데이트한후로 검색이안된다고요 대체뭘건드린거야 미치고팔짝뛰겠네 정말 당장며칠전대화를 검색하려는데 왜 2017년것만 검색이되는건지 일땜에 카톡보다 검색기능잘되어있어서 이거 쓰는건데 완전망했네요
나,대게해주셈
나,잘 사용하다가 어느날 갑자기 답장이 안되네요? 로그인다시해도 인증이 안된다하고 저만그런거 아닌것같은데 무슨 답변도없고 해결방안도 없어보이고 일은 하시는지비..
나,픽셀3에서 발열이 너무 심합니다. 영상통화 30분이면 46도까지 올라가요..라인 라이트는 개안턴데
나,"지금 메시지 전송 전혀 안가는 것 같은데 고치고 있는건가요? 최근 리뷰보니 다른 분도 그런 것 같은데,"
나,어제부터 아에 라인을 사용못하네요..메세지도 안보내지고. 갑자기 왜이러죠??인터넷은 잘되는데..
나,1개 주기도 아까워요 이 게임하는 사람들 다 변태예요 가슴을 보여달라고.하지 않나 잡지를 벌려서 보여달라고 하지 않나 본인 고추를 보여주지 않나 이겜 망겜같아요 사진 통화 그런 기능 다 빼주세요 제발
나,개발자 뒤지뿟노 ㅋㅋ
나,아니 급하게 써야되서 로그인하려고했는데 분명 전번이랑 이메일 등록했는데 없다 나오니까 ㅁㅣ칠지경이네요; 빨리 고쳐주세요;
나,저도 애러가 떠서 삭제하고 다시깔았는데 인증이 안돼고 있어요
나,답변좀 해라 간나색히들아ㅡㅡ
나,라인에 전화번호 이메일 인증다받아서 등록까지 다해놨었는데 지금 라인앱 로그인도 안되고 전화번호도 등록이 안되었다고 나오는데 이게 뭔가요?
나,일본인 친구들 때뮤에 어쩔수없이 사용중 근데 너무 일본만 업댓하고 한국은 관리 잘안하나봐요 ㅠㅠ
나,인증기능을 일시적으로 사용할수없다는데 무슨소리죠?
나,아니 뭐하냐고 니가 라인을 언제매입했냐궁~~ 증거있어 증거있냐고 왜 나만갈구냐궁~~
나,카톡이 더 낫다✋
나,통화하다가 왜자꾸 그냥 끊어지는거냐고요 한두번도아니고 .메세지알람확인햇는데 왜자꾸 폰화면에 걸려잇냐고ㅡㅡ아..관리안하냐 ?
나,계속 삭제하고 공식앱을 깔라니? 이거 공식앱아님? 어쩌라는거지
나,라인 초심잃었다...오류도 심하고 진짜 뭐만하면 제한하고 뭣하러 업댓하셨어요??무슨생각으로? 오류 넘 심해서 호감 가지고 있던것도 멀어지고 있어 지우고 싶은앱은 또 처음
나,일안하나? 알림안오는게 왜이렇게 심한지 불만인사람이 많은데도 개발오류 못잡는건 대기업답지않은 모습인데
나,중간에 터져서 접속 자체가 안되네.
나,잔 버그가 너무 많음
나,비번 모르고 이메일도 기억나지 안아서 사용불가
나,ㄷㅅ ㅡㅈㄷㅣ거 지ㄱ
나,해킹당해는데 어케 하나요 이상한짓 하는것 같은데 라인 너무 쉽게 해킹 당하는거 아닌가요 처리 부탁 드립니다
나,앱 충돌이 계속나요. 캐시도 지워보고 4번이나 깔았다 지웠다. 영통만 하면 계속 그러네요 평소에 s9+에서는 잘 사용했는데 s20에소 계속 문제가 생기네요. 업데이트 문제인가요?
나,다운이 안되요 노트10+인데 이상하네요??
나,업댓을 해도해도 계속 업댓하라는 창이뜨는이유가 대체 뭔가요? 이멜은 답도 없고 ...
나,동영상이 안보내지네요 정말 최악의 앱임
나,계정이 갑작이 사라짐
나,라인 로그인이 아예 안되요 어떻게좀 해봐요
나,저기요.. 아니 ㅋㅋ 이거 음란물 제제나 처벌같은거좀요.. 야한사람들이 너무 많은데 저만그래요 ?
나,별 한개도 주기 아깝다. 상대가 보낸 알림이 안오는데 이걸 쓰라고 만든거냐?
나,설치 자체가 안되네요
나,라인이 너무 성적으로 활용된다
나,잘쓰고있었는데 메세지 알림 안옴...패턴도 없고 어떨땐 오고 그러다 이상해서 들어가야 그제야 알림뜸.. 삼성폰이라 그런가하기엔 같은 설정에 카톡은 잘만되고..다른 삼성폰유저는 또 괜찮다하는데.. 삼성갤럭시20인데 머가 부딪치는건지.. 앱 문제인지 폰 문제인지 모르겠는데 밑에 다른 사람 리뷰 보니까 앱 문제같음...ㅠ
나,배경 사진 한 번 설정하면 삭제할 수 없네요.
나,비밀번호를 모르는데 메일이.. 안옵니다..
나,아니 제발 페북으로 가입 좀 다시 만들어 주세요 아니면 이메일로 기입이라던가
나,0점입니다
나,아니무슨실행이안되냐
나,알람도 안울리고 메시지도 안오고 ㅋㅋ나중에 한번에 들어오도 ㅋㅋ진짜 개발자님들 일 안하세요???
나,계정 만드려고 인증하려는데 오지도 않다가 한번에 몇번을 한게 알람이 오더니 지금은 인증 기능이 일시적으로 사용 불가라고하네요 인증메세지가 왜 바로바로 안오고 뒷북을 치는지 모르겠네요
나,제가 라인플레이 게임 유저인데요 라인 이메일 삭제했어서 다시 등록하려보니 인증번호가 안오더라구요;;빠른 답변 부탁드릴게요
나,대화내용 복구도 안되네요 최악
나,로그인자체가 안됩니다
나,한개도 부족할만큼 별로내요;
나,..하..
나,불편한진실
나,전 이거 겜 땜에 까는중ㅋㅋ솔직히 이앱 카카오프렌지 캐릭터 보다 아래라서 그래도 라인캐릭터? 라고해야하나? 일단 라인캐릭터도 좋아함
나,장난하세요? 라인 무료통화를 하면서 게임을 하면 2초에 1번씩 화면이 아예 검은색으로 뜨면서 아무것도안됩니다 진짜 너무 스트레스 받네요 빨리좀 고쳐주세요 제발
나,하루 아침에 갑자기 계정이 사라졌네요. 이메일 전화번호 모두 등록 되어 있지 않다고 뜹니다. 그 계정이 아주 중요한 계정이였는데 하루 아침에 잃었습니다. 수단과 방법을 가리지 않고 노력했지만 방법이 없었습니다. 도대체 왜 사라진거죠? 이유라도 알고싶네요. 라인 앱에서 책임이 없는 것 도 아니지 않습니까. 제발 부탁드립니다. 이유라도 알고 싶네요.
나,평소에 잘 쓰고있었는데 요즘에 알림이 안와서 보면 앱에 들어가야 알림이 나타나네요
나,오후부터 갑자기 메세지 보내는거도 안되고 상대방이랑 메세지 대화자체가 안되서 삭제후 재설치 하니 인증기능을 일시적으로 이용할수 없다고 뜨네요 도대체 어플관리를 어떻게하는지 어제까진 잘되더니 오후부터 갑자기 이러네요 관리좀 똑바로 하세요
나,이거 답 알림이 안울리는데 어떡하면 좋을까요? 이 어플에 들어가고 나서야 알람이 뜨는 이유는 뭔가요? 업데이트 되서 그런건가요? 업데이트 완전 망했네요..ㅋㅋㅌ 다시 돌려놔 주시죠?
나,라인 알림이 안옵니다. 상대방한테 너무 미안하게 계속 답장이 느려지고 수시로 앱에 접속해야만 알림이 옵니다.
나,저도 1점 주는 이유가 밑에 잇는 분들이랑 같아요 재가입할려고하는데 일시적으로 안된다 잠시후 해달라 그러고 탈퇴하기전에 친추할려고햇는데 친추도 안돼고...빨리 조치를 취해주셧음 합니다
나,아니 왜 페북 로그인 안됌?
나,별 한개도 아까움
나,등록했던 메일을 탈퇴해서 될까 싶어 지금 사용중인 메일을 입력했는데 인증 메일이 안옴ㅋㅋ 어떻게 비밀번호 변경을 하란건지..
나,어플 들어가서 확인하지 않으면 메세지 알람이 안 와요 ㅠ 수시로 어플 눌러서 확인해야 해요ㅠ アプリに接続しないとメッセージが来ないんです!
나,불편하고 정보를 해킹하는것 같음
나,아주 안좋아요
나,여기 변태새끼들 너무 많아요
나,지웠다 깔았는데 로그인이 안되요 같은 기계라 기존 메시지를 못봐요
나,아래 리뷰 올린지 4개월.. 아직 안고쳤네 --------------------------------------------------------- 메세지 도착 알람 바로 나오도록 언제 고칠겁니까? 설치된 앱 중에서 라인만 알림이 바로 안떠요. 친구한테 메세지 안읽는다고 오해 받고 정말 짜증난다. 이런 현상이 몇개월째인데 왜 개선 안하냐? 정말 욕나온다. 별 마이너스 못주는게 한이다. 대기업 앱이 맞냐? 니네는 평가한거 모니터링도 안하냐?
나,운영을 안 합니까? 메세지 알람이 안와요! 꼭 들어가야 하는 겁니까? 상대방이 두번 보내야 알람이 뜨는데 이거 점검 안 합니까? 알람 오게 해주세요 상대방도 알람 안 와서 내 메세지 온 줄 몰랐다고 합니다 운영에서 손을 뗀겁니까?
나,비밀번호 잃어버려서 이메일인증 햇는데 오지도않고 답답함
나,"알림이 안뜨는데 무슨,문제인가요?"
나,비번이 맞지않아서 새비번 설정하려 메일주소를 넣었는데 메일이 전혀오지않고 로그인불가
나,아래 분도 말씀 하셨는데... 도무지 로그인이 되지 않습니다. 인증서를 만들라고 해서 만들어 로그인하려해도 안되고 전번을 입력해서 해도 비밀번호가 틀렸다고만 나오고 그외 다른 조치사항도 없고 업무 때문에 쓰는 거라 거래처에서 이런거 하나도 못쓰냐 핀진이나 듯고 욕나오기 직전이네요.....
나,계정 해킹당했는데 탈퇴나 계정삭제를 하려하는데 로그인을 하래요 근데 해킹당해서 로그인을 못하는데 탈퇴나 계정삭제는 못하나요?
나,친구가 보냈다는 사진이 제라인에서는 안보여요..ㅠ
나,영상통화 시 화면을 축소하면 상대방의 영상이 보이지않는다 어떤 설정을 수정해도 해결되지 않음 최악의 오류다
나,단통을 하면 마이크가 안되요 개인으로 하면 되는데 어떻게 고치죠
나,이싱한사람 신고할수있는거 만들어주세요
나,메세지 알림 좀 잘 뜨게 해줘요
나,차단당하는법 아는법 선물하기기능이.안되면 진실이 잔혹하다면 거짓말은 다정함이겠지 . ..
나,"정말최악이에요.아이폰만 빠르고 안드로이드는 느리고,잘사용했는데 영통게임은 정맕최악이에요"
나,아니 영상통화할때마다 끊기는데 좀 고쳐주세요 진짜 개빡치네;
나,안녕하세요. 제가 라인 대화기록 나가서 대화 내용 삭제 됐는데 다시 볼 수 있을까요? 상대 방이랑 대화 했던 방은 암호화 됐습니다.
나,개발자분들 제발 한번만 봐주세요 예전부터 꾸준히 라인해오던 사람인데 잠깐 한달정도 지웟다가 다시 깔고 로그인 하던중에 라인비번이 생각이 안나서 비밀번호 찾으려고 이메일주소 적엇는데 이메일로 암것도 안오고 몇번이나 주소 틀렷나 확인햇는데도 안오네요 몇시간이 지낫는데도 안와요 이거 좀 어떻게 된거죠;
나,최악
나,이걸 하는 이유 : 고양이식탁 로그인 와 근데 ... 절 안되네요 ...
나,느려 너무느려!!!!!!!!!!!!
나,비번을 바꾸고 다시 로그인 할려고 하니 접속이 않되요 앱을 만들려면 쫌 제대로 사용 할수 잇게 좀 만드세요 짜증나니까
나,엉 짭 카톡
나,비밀번호를 잊어버렸는데 이메일이 안와요
나,메시지가 안 오고 앱을 누르면 그제서야 알림이 떠요. 이거 메신저 어플인데 알림 기능이 이따위먄 그냥 쓰레기 아닌가요? 만든 사람은 자존심도 없나..
나,인증기능을일시적으로사용할수없다는대 어떨게해얃되는거에요 진짜짜증엄청나네요 3일째안되고 있는댜어떻게합니까
나,안녕하세요. 개발자 분들이 보는지 안보는지 모르겠지만 일단은 쓸깨요. 솔직이 말해서 별 1개주기도 싫습니다. 라인레인저스 5년동안 했는데 어느날 오류 머리머라 나오고 계정이 탈퇴됐습니다. 그계정 라인 레인저스 분홍색 테일즈(한정) 만들었는데 계정이 날라가서 당황했습니다. 그래서 유튜브에 찾고 네이버에도 찾고 했는데 계정 복구는 불가능이라고 해서 짜증났습니다. 5년동안 열심이 했는데 계정이 순식간에 사라지니 당혹스럽습니다... 라인쪽에 문의 넣어도 안된답니다... 이 이유땜에 전 솔직이 별 1개도 주기 싫었습니다
나,아이디 검색할때 알파벳타이핑시 2번씩 눌러지는걸 몇년째 안고치고있음
나,아니 비번바꿨는데 왜 비번이 틀렸다고 뜨는지?
나,"메시지 오면 알람이 와야 하는데 안 온다. 굳이 대화방 들어가야 그제서 알람이 오는 황당함. 더 심한 건 상대가 보낸 메시지가 대화방 자체에서 씹히고 안 올 때가 있는데, 그런 건 내가 한 번 메시지를 입력해서 보내야 그제서 출력된다. 시스템 관리를 아주 개떡처럼 한다는 걸 알 수 있는데, 이따위로 관리하는데 일본인들은 어떻게 이딴 메신저 어플 같은 걸 쓸 생각을 했을까?"
나,알림도 잘 안 오구요 가끔 들어가서 챗도 .같은거 하나라도 보내야 상대방 챗이 뜨네요 라인 손 놓으신건가요
나,오픈채팅 어떻게들어가나요? 제가해외에있는데 오픈채팅링크는있는데 업데이트하라고만 어디서하는지는 안알려주고 어디서하나요
나,로그인이 안되네요 제가 혹시몰라 클립보드에 저장했는데도...안됩니다...고쳐주시길 바랍니다
나,일단 너무 대화방이없어요 로그인도 안도요 0점도아깝네요
나,이상한사람이너무많아요
나,로그인이 전혀 되지않고 있어요 4~5일 전부터 메세지를 보내면 상대방이 전혀 메세지를 받지못하고 있습니다 저는 분명히 문자 메세지를 보냈는데 상당히 불편해서 어플을 삭제하고 다시 로그인을 해봐도 로그인 자체가 되지않고 있어요 ㅠㅠ 조속한 해결을 바랍니다 갤럭시노트10기종입니다
나,로그인을 하려 하니 잘못된 전화번호라고만 뜨고 로그인이 되지 않습니다. 이메일과 비밀번호 설정을 가능하게 해놓고 모바일에서 이메일로 로그인이 안 된다는 점이 이상합니다. 본인 인증의 문제라면 이메일로 인증코드를 발송하는 식의 인증을 도입하거나 통신사나 요금제 상관없이 편리하게 인증받을 수 있게 해주세요. 선불 전화번호라는 이유로 인증이 안 된다는 답변만이 오고 전혀 문제 해결이 되지 않네요. 가입하거나 이후에 로그인할 때는 됐는데 대뜸 인증이 안 된다니 황당할 뿐입니다. 다른 이용자분들도 인증 문제로 인해 불편을 겪고 있는데 부디 가볍게 넘어가지 말아주세요.
나,쓰레기앱
나,전화번호로 등록해서 페이스북이나 이메일로 연동을 시켜두지 않으면 새 폰에서 로그인을 못 한다는 게 어이가 없네요... 지우고 싶은 사진이 있는데 로그인도 못 하고..ㅜㅜ
나,영상통화가 5분도 안되서 끊겨요 계속
나,별 1도 주기 싫어요 하; 해킹 실화입니까.....
나,혹시 문제가 있나요? 요즘 사진을 잘 못 보내고 받을 수 없어요. 정말 힘든네요 ㅠㅡㅠ Is there perhaps an issue in LINE? I can't send images and receive images for a few days now.
나,대화미리보기안됩니다 새로운메세지가있다고만뜨고 이럴거면설정창 왜있나요 업뎃전엔잘되더니 답답합니다
나,인증기능을 일시 사용할 수 없다는 메시지만 며칠째 계속 뜨네요 ? 라인을 삭제후 다시 설치해도 수차례 반복해봐도 같은 메시지만 뜨는데 ~ 무슨 문제인가요 ? 라인 담당자 e메일 주소든 ~ 직통전화 번호든 남겨주셔요 노트 8인데 앱을 설치완료했어도 왜 설치화면 바탕화면에 아이콘도 전혀 안뜨고 구글플레이에 들어와서 라인 검색해서 열기눌러서만 ~~ 로그인도 전혀 안되고 있습니다ᆢ * 혹시 해킹당하거나 해서 타인이 쓰 고있는건 아닌지도 궁금하네요~
나,어제부터 오늘까지 무슨 인증이안되서 못쓰고있네요
나,업데이트 이후로 pc라인 이메일 로그인도 안되고 qr코드 인증도 안되고 메신저 보내는것도 안되네요 고객센터도 없고 대체 이걸 어디에다 문의해야하는건가요 리뷰 보니까 저같은 분들 몇분 더 있으신거같은데 이정도면 대처방안이 빨리 나와야하는거 아닌가요?
나,일시적으로 인증을 할수없다고 나오는데... 이게 일시적?
나,인증이안되요 메세지도 안보내지네요 고처주세요
나,카톡 처럼 차당한 사람이 제 프사 못보게 하는거 만들어주세요 찝찝해요
나,댓글도 안 달리고 다 사라졌네요
나,일본인들이랑 그룹채팅이안됨. 오픈채팅? 한국인인 나만 안들어가짐.자꾸 최신버전 또는 url확인하라고함.둘다 문제없는데.
